Y,X1,X2,X3
219841419,617,361,987
8069600,655,280,44
118183536,216,678,807
1583856,68,647,36
92767500,350,475,558
30437620,173,926,190
141330112,539,482,544
45192450,606,475,157
158218140,311,695,732
10359522,171,439,138
4800768,141,38,896
78540630,529,210,707
366067520,448,845,967
14663928,508,102,283
82529550,675,541,226
82628112,602,532,258
10427424,944,789,14
66938520,190,942,374
120741138,801,679,222
237689760,763,440,708
116732208,877,472,282
191235057,893,323,663
19016400,138,650,212
154589586,361,479,894
63429300,645,110,894
82534900,140,751,785
13651200,316,675,64
36916815,985,403,93
21246750,142,315,475
120654882,697,978,177
6264756,228,639,43
24719772,863,44,651
787751268,907,922,942
119427046,703,841,202
81208720,856,179,530
747252,333,3,748
1476936,843,2,876
83476800,480,465,374
110036871,269,903,453
121049968,676,356,503
37121472,72,892,578
6238533,37,651,259
43790573,167,373,703
492590868,593,924,899
609088,32,614,31
7745240,227,853,40
27522450,174,225,703
43978448,218,668,302
225746368,584,844,458
2097600,460,80,57
5863936,13,512,881
102037120,370,556,496
155140184,292,842,631
222490170,301,955,774
148592972,818,359,506
396617760,784,770,657
17688528,66,312,859
9416484,63,172,869
186097752,978,471,404
103559302,541,226,847
54472080,221,390,632
98960400,264,630,595
125708120,716,181,970
15833440,67,844,280
445945500,675,726,910
265358080,640,862,481
48013280,112,815,526
45274260,482,930,101
158012208,276,589,972
232574100,430,605,894
24332616,627,66,588
72765104,314,332,698
379241352,812,486,961
22901076,521,111,396
65242716,343,786,242
148255424,604,464,529
27838800,370,132,570
47844324,759,306,206
16387035,239,653,105
2152475,895,37,65
505648260,780,843,769
6705960,188,82,435
137814096,434,786,404
566617194,789,858,837
342825120,506,720,941
39974800,730,740,74
32203584,326,144,686
274596240,867,370,856
22280160,114,349,560
1417500,625,756,3
42250320,120,581,606
186101551,499,461,809
144085056,622,381,608
90091704,372,578,419
114294375,375,585,521
1519086,159,17,562
398812960,602,980,676
47690181,113,693,609
29592678,151,367,534
31878000,550,840,69
140059284,318,698,631
75980736,219,556,624
8874558,674,209,63
41424124,427,158,614
69951792,307,752,303
53253900,642,525,158
41386016,203,368,554
20215440,105,252,764
1646755,379,55,79
6297021,867,807,9
438687200,784,722,775
82414059,533,199,777
98319816,523,252,746
28170450,350,813,99
220953216,704,362,867
2144520,63,460,74
5862240,118,920,54
85561056,846,688,147
8087102,227,758,47
3722550,25,166,897
88643632,154,682,844
310398750,850,541,675
86177280,458,480,392
495978,482,49,21
2525472,666,158,24
1536576,212,906,8
5925920,260,28,814
283799376,756,861,436
1192440,456,5,523
185048600,932,550,361
93878848,656,269,532
514159623,879,631,927
499226112,594,938,896
49687176,759,167,392
146948256,504,623,468
4305720,159,677,40
101489388,426,539,442
691650,795,58,15
464337846,621,937,798
330172462,829,893,446
382734198,766,693,721
55723518,909,601,102
39526788,499,287,276
316500408,588,566,951
23693344,514,67,688
174814740,685,417,612
9130502,274,47,709
124260480,705,544,324
2881788,406,39,182
143815392,553,378,688
311208800,934,400,833
63634590,610,173,603
308334,13,59,402
185745000,525,610,580
98154000,266,450,820
26251008,228,224,514
72304400,775,272,343
74641020,218,505,678
86510160,792,330,331
78857856,889,112,792
128658516,183,833,844
87390880,356,646,380
429939508,844,773,659
1328670,370,399,9
382638891,893,613,699
350366464,952,742,496
115515860,205,716,787
72001476,708,311,327
553363650,745,810,917
1428480,40,496,72
45633406,238,301,637
2487485,539,355,13
138560625,207,875,765
110744256,192,917,629
330395000,625,884,598
4612304,527,16,547
8918910,315,363,78
94789200,220,501,860
170810092,593,673,428
132469992,243,821,664
10595286,258,169,243
34923627,867,463,87
109534740,255,667,644
545606460,843,670,966
35543700,300,541,219
329387863,763,997,433
13367466,21,831,766
359298225,429,975,859
169214976,903,366,512
35298180,807,270,162
138415824,859,746,216
50723310,547,281,330
207130784,584,742,478
532224,56,32,297
642428640,978,805,816
3356170,710,163,29
99361664,223,944,472
66444000,100,980,678
30161740,380,161,493
139922640,270,572,906
464761920,679,920,744
1007000,950,530,2
57523410,255,917,246
81962496,539,792,192
238771500,499,750,638
68686800,370,195,952
33492408,674,164,303
12767868,251,81,628
1041200,274,760,5
741651750,875,961,882
35516874,454,267,293
49351258,649,193,394
450977901,779,993,583
70093920,240,611,478
39758080,698,320,178
529219350,825,993,646
89001423,489,189,963
36299760,164,465,476
81959958,111,969,762
43689456,661,153,432
80676192,618,199,656
471496032,688,882,777
196931504,836,358,658
435198260,679,878,730
190869756,633,847,356
345320912,439,844,932
40710852,63,884,731
536256864,957,624,898
28278360,90,407,772
9448450,41,275,838
14275562,217,74,889
6878592,853,56,144
10194800,331,560,55
683659368,798,868,987
9747584,352,86,322
249612376,598,866,482
30376632,167,572,318
107622130,487,385,574
6799356,18,802,471
127618756,362,982,359
48545280,280,288,602
53559492,707,214,354
290830,229,254,5
66731040,540,152,813
718124400,826,966,900
3951801,261,309,49
25146212,973,994,26
11769576,84,221,634
113487444,357,449,708
449416044,954,874,539
83050,151,55,10
127423500,526,323,750
175383936,294,832,717
2931446,119,113,218
70093530,390,431,417
113183240,241,590,796
77759904,318,986,248
162639360,480,936,362
274300560,841,755,432
186963732,379,852,579
49217376,698,208,339
153115820,682,314,715
4770900,31,324,475
64184928,587,804,136
92338976,296,668,467
139288240,424,455,722
42689400,842,676,75
136978680,745,564,326
288048,136,706,3
84177368,251,814,412
5519475,221,185,135
28805360,652,94,470
111182628,179,813,764
245525000,305,1000,805
674717120,788,880,973
4188375,75,85,657
44824,4,862,13
5621040,555,633,16
59038125,125,555,851
53321736,596,111,806
26659733,337,331,239
376285000,827,1000,455
18938712,606,52,601
78848,128,56,11
17214912,741,264,88
10311908,38,482,563
33837440,560,182,332
81818176,652,506,248
235839420,914,549,470
49516920,116,930,459
143244720,306,705,664
10836116,347,74,422
62659808,164,652,586
124041225,275,457,987
12575220,105,316,379
120754500,570,223,950
80956260,810,413,242
177042915,317,567,985
1676346,334,21,239
25093880,826,124,245
183116952,852,339,634
181295240,580,538,581
164176236,903,327,556
69639427,781,247,361
138173464,572,269,898
306518534,854,731,491
57008718,459,281,442
25985502,817,114,279
50534946,303,361,462
98148099,883,553,201
35428498,622,553,103
248881248,688,462,783
83041728,822,451,224
92817360,194,886,540
356599705,805,523,847
428112378,531,846,953
67766300,917,100,739
110048,181,19,32
4194096,46,786,116
20280051,843,99,243
13113624,194,786,86
115444094,821,842,167
972048,28,789,44
107057280,548,740,264
225720000,855,960,275
552955480,760,859,847
25316328,568,179,249
3558984,663,44,122
20204856,441,498,92
239292690,515,851,546
1043952,3,956,364
83728912,131,929,688
14434812,147,294,334
36420288,174,496,422
121896024,524,822,283
6907761,243,917,31
31713136,644,947,52
120429600,950,228,556
65778,19,577,6
501190092,926,702,771
108069984,996,792,137
41331080,340,457,266
34689744,124,684,409
84710353,973,181,481
79817912,739,184,587
2926014,21,466,299
473348085,833,881,645
60721296,237,268,956
17243982,57,882,343
88777689,517,629,273
169580828,269,692,911
46715630,685,793,86
16118466,182,159,557
308652468,876,761,463
52171084,497,322,326
6853050,314,873,25
10230600,425,354,68
402600968,812,727,682
233165568,722,348,928
23260032,244,331,288
22794360,205,452,246
98107416,264,471,789
26080758,621,913,46
420169480,985,568,751
27597440,260,214,496
28254672,437,144,449
193647603,851,303,751
546173469,739,883,837
124078095,773,435,369
11195680,334,40,838
2877952,308,73,128
97919280,690,243,584
263038710,803,358,915
37433000,82,500,913
109644024,569,222,868
201458,526,1,383
6657994,406,713,23
80496559,247,583,559
78669576,661,174,684
2402040,444,10,541
15074577,669,777,29
565355525,713,985,805
29362725,63,515,905
4476400,248,190,95
345507048,878,643,612
94390560,354,303,880
74070620,260,347,821
419367690,985,434,981
7391890,149,902,55
9900900,228,75,579
6124832,37,739,224
187763895,583,765,421
487340,826,5,118
116537568,592,327,602
226494060,806,551,510
99062196,491,731,276
50126040,324,191,810
31681008,453,372,188
29521476,339,123,708
11993670,54,335,663
28800240,744,98,395
132211125,375,669,527
127947168,843,288,527
40137174,147,462,591
105512400,212,700,711
31508208,422,306,244
1024896,16,408,157
91670656,781,131,896
224025750,351,925,690
56592042,559,718,141
7852796,332,109,217
5155290,49,126,835
3796999,311,29,421
32447250,550,855,69
2930256,323,567,16
35289198,101,658,531
403503816,692,619,942
20373735,545,51,733
16295500,545,650,46
252138684,537,818,574
253890,62,5,819
32454660,147,415,532
27250860,210,182,713
14739282,387,278,137
31106700,50,843,738
13206960,884,332,45
5340660,205,52,501
71460480,273,320,818
188525664,358,621,848
45817100,370,854,145
32679288,116,666,423
201771966,778,813,319
135245166,617,307,714
26768808,438,66,926
36431320,359,215,472
98550,730,9,15
487145880,780,942,663
75621000,277,546,500
465894000,905,624,825
325397484,982,898,369
20139894,318,681,93
109825776,304,411,879
181109565,315,941,611
271466592,307,906,976
73144540,421,340,511
27852720,120,413,562
20413140,785,132,197
319406706,734,681,639
61680360,140,582,757
676940784,897,934,808
228237750,578,585,675
8770020,931,12,785
4459392,79,882,64
26034748,452,239,241
243022905,765,647,491
327468500,571,775,740
11358270,745,66,231
180155424,652,794,348
69685110,110,711,891
7729152,592,17,768
25848480,980,314,84
250694717,689,413,881
238938714,261,994,921
12840480,241,888,60
26282210,502,185,283
20528550,147,475,294
5833310,499,70,167
251586315,911,855,323
110660211,241,939,489
167446825,623,325,827
41505048,758,156,351
33434336,104,716,449
134751870,177,990,769
183389184,402,792,576
54734592,96,682,836
64979040,332,840,233
107744925,615,185,947
204485391,891,893,257
216273456,601,784,459
408096,12,872,39
23085888,772,89,336
341107200,576,900,658
30717585,111,971,285
886265204,979,997,908
537022992,807,796,836
132361320,910,391,372
24650,29,50,17
149816160,585,848,302
185946306,871,221,966
31153920,854,228,160
232720642,326,803,889
323987872,862,676,556
34004320,388,313,280
153407240,322,830,574
51238044,858,111,538
305557560,693,604,730
119844846,297,654,617
26037693,297,153,573
132656010,223,790,753
708246000,1000,882,803
3560049,57,573,109
14084720,130,116,934
94091712,596,184,858
252834727,629,743,541
192400,37,8,650
117480,1,534,220
289981005,381,841,905
112204080,816,515,267
13591620,70,207,938
421095936,893,921,512
113603308,461,364,677
18541150,950,29,673
557901162,637,993,882
7584192,264,36,798
19751206,379,71,734
226255180,626,769,470
26244972,403,603,108
97649214,299,474,689
298707750,729,550,745
153096075,711,261,825
227612400,950,804,298
74663424,594,491,256
43060992,908,247,192
96919200,600,252,641
18576030,933,181,110
56016480,282,955,208
135655065,785,211,819
116634753,639,523,349
233226895,605,991,389
243669258,647,882,427
171429696,219,864,906
150263984,676,244,911
167935680,912,495,372
19204374,249,787,98
20987010,187,645,174
2730000,700,100,39
748836,366,31,66
2400925,701,25,137
60351420,426,457,310
41887125,135,525,591
77548590,405,987,194
636020,59,44,245
30420432,84,618,586
20236225,131,185,835
77824164,561,316,439
1119648,107,32,327
8602440,462,266,70
440783960,851,563,920
16375905,903,93,195
62266160,409,346,440
102279849,519,329,599
255693334,526,613,793
73774662,697,299,354
157132118,479,481,682
106299000,762,225,620
271991786,902,347,869
18926212,241,677,116
49192388,721,461,148
24692850,455,335,162
10171662,618,109,151
129522174,942,359,383
27698068,362,134,571
130378248,351,924,402
366513336,567,776,833
40076120,635,98,644
33160880,659,185,272
158387328,431,957,384
172952010,987,495,354
161788050,999,790,205
278827656,739,948,398
135572304,662,276,742
7333865,77,443,215
36667455,485,237,319
62088000,796,600,130
222505647,721,533,579
43718094,126,511,679
143574032,361,848,469
10083528,104,171,567
61330752,448,159,861
217569213,999,557,391
12101470,103,155,758
149304960,920,552,294
150500691,589,319,801
72139344,807,151,592
45024350,175,394,653
85442125,565,263,575
22913430,659,190,183
381814272,712,672,798
182249100,495,820,449
87571680,389,480,469
290667900,404,905,795
44770560,534,524,160
1022976,768,36,37
260508864,737,526,672
80653440,353,384,595
77340038,514,901,167
150920325,821,225,817
59715912,184,431,753
16287400,284,62,925
32087664,393,972,84
141446166,953,853,174
25338240,664,144,265
5688144,486,38,308
6307840,280,352,64
108801000,750,157,924
459680564,626,889,826
27714306,991,79,354
2941056,128,37,621
173865412,947,581,316
28821744,706,189,216
167590080,255,672,978
75012080,286,395,664
733460,217,26,130
56393064,532,351,302
58899060,394,198,755
118740912,199,802,744
37405200,365,122,840
139637232,168,951,874
28488768,88,984,329
3348000,24,180,775
143528520,267,755,712
110437376,994,512,217
82933060,485,217,788
11737726,242,169,287
42009924,561,772,97
125310042,547,429,534
12880560,697,33,560
27249000,155,293,600
83703432,149,712,789
272045424,982,291,952
377296920,770,698,702
61809825,539,275,417
14760000,600,600,41
149361280,568,865,304
27109628,338,119,674
6816128,47,176,824
90632236,347,334,782
366669600,600,748,817
82392576,448,194,948
104108160,776,624,215
77189004,498,711,218
13814766,483,63,454
198773757,707,801,351
51910110,553,630,149
291219600,560,555,937
117561800,425,568,487
67114422,622,631,171
432430766,703,914,673
1212850,127,191,50
6571110,145,166,273
389550330,870,801,559
66666600,74,975,924
19172475,705,555,49
39041838,402,109,891
36780320,134,752,365
73222524,207,382,926
114756376,302,574,662
129497236,764,811,209
223452810,619,630,573
63393120,993,560,114
26980632,469,408,141
7110036,62,414,277
19233126,297,258,251
406894745,895,569,799
43221390,573,95,794
9083673,103,123,717
4159584,909,176,26
348992280,780,603,742
131751576,242,852,639
9611970,47,510,401
168675312,456,694,533
588906996,802,782,939
86426496,696,156,796
27742365,105,947,279
21680160,310,93,752
62489088,764,213,384
290690820,510,662,861
40819920,240,283,601
739470,471,314,5
65767680,198,960,346
6303012,138,557,82
24604008,572,67,642
78046200,180,485,894
19623968,364,92,586
29983005,479,963,65
232365693,723,937,343
715685760,864,998,830
6016274,389,407,38
4385524,451,187,52
72951120,122,755,792
59059836,566,374,279
50952000,965,400,132
22299354,173,189,682
14541120,136,486,220
121176,108,3,374
144953856,256,747,758
24637536,252,121,808
505725056,712,862,824
47095191,129,851,429
492994464,958,852,604
88888750,425,470,445
165790080,320,538,963
329867820,698,801,590
139977000,900,755,206
613860,3,260,787
71331121,641,433,257
451723632,722,796,786
101575344,403,354,712
404299962,814,519,957
52974999,921,63,913
12760137,571,573,39
333112500,945,470,750
39721374,123,699,462
26892000,540,830,60
45406032,337,401,336
79941492,108,983,753
181809504,954,344,554
12924275,91,247,575
22523400,860,27,970
3857040,55,974,72
30522723,687,577,77
18050872,268,238,283
4417624,124,94,379
169891540,910,323,578
41328001,481,107,803
14513580,186,85,918
127719774,282,553,819
843842695,895,971,971
664543616,968,802,856
253478400,656,736,525
137164500,815,187,900
304123050,917,670,495
95660838,126,819,927
33822360,876,858,45
237120684,762,722,431
321212580,793,430,942
93051180,180,639,809
81348624,98,972,854
3870300,38,485,210
113009820,305,924,401
82739952,463,408,438
6702597,237,857,33
39331467,441,959,93
273110574,319,974,879
64568877,89,807,899
102200660,148,827,835
83896880,530,421,376
14305356,886,598,27
205205616,792,398,651
161904600,306,650,814
63969334,649,446,221
212344440,588,469,770
4249476,84,73,693
7255941,101,77,933
319532850,357,918,975
283123008,426,736,903
13346208,54,304,813
16744320,864,30,646
11552324,29,574,694
2903175,297,17,575
21425712,132,187,868
5147328,114,664,68
183421440,855,256,838
80673864,788,226,453
115404432,663,946,184
148014822,291,967,526
223297084,356,787,797
86659587,339,259,987
248472000,800,435,714
436858656,944,663,698
29974210,310,727,133
2900000,580,25,200
2216280,184,33,365
154779280,556,620,449
168854784,672,392,641
170509176,967,948,186
11084850,675,69,238
139200584,724,766,251
12959936,898,82,176
863424606,921,991,946
21632784,282,223,344
214580800,980,238,920
632021600,920,980,701
37537920,588,380,168
519834176,662,848,926
7335024,267,136,202
10581120,576,334,55
79242240,385,512,402
3941296,626,8,787
85694322,371,274,843
205486300,530,566,685
32704854,398,129,637
164230242,606,781,347
472117632,752,707,888
62138502,459,138,981
25545520,40,847,754
194757208,536,587,619
8968960,104,308,280
38421560,955,107,376
7110656,28,992,256
37800000,800,125,378
1600640,488,205,16
144731286,203,729,978
275812320,736,581,645
114386720,656,265,658
93483000,846,340,325
104409984,179,784,744
469113660,860,681,801
24374064,212,402,286
3703518,18,247,833
419827420,908,785,589
36403290,765,618,77
251299500,725,636,545
32226432,84,608,631
92610375,715,157,825
3936240,33,710,168
199370808,621,364,882
33590718,603,173,322
260171124,698,438,851
1047915,15,803,87
267146840,620,782,551
459327096,843,584,933
54585531,231,249,949
203522385,629,583,555
468944000,790,700,848
165681558,354,483,969
77872944,912,829,103
149010540,994,789,190
11008340,956,235,49
79022720,320,569,434
19136114,734,899,29
295206912,792,512,728
83051280,520,342,467
78813408,744,284,373
362005347,463,957,817
366869250,729,825,610
70484568,258,887,308
125791120,481,934,280
2255292,183,156,79
104047008,312,526,634
122204025,675,919,197
72094000,565,725,176
25215500,470,74,725
319295880,872,927,395
35513136,267,408,326
74174604,818,254,357
6170617,137,73,617
343101500,587,700,835
282680370,543,938,555
114416460,170,834,807
2034396,9,322,702
68615098,397,839,206
19172379,123,173,901
383238,9,151,282
117944640,561,292,720
498960,108,44,105
644517,327,219,9
211994190,438,615,787
112260318,373,309,974
128070900,690,269,690
307661896,514,604,991
42827200,464,142,650
272363504,706,664,581
67381125,735,965,95
60075400,280,235,913
4270938,597,146,49
15846516,119,411,324
27088462,137,907,218
15961482,893,993,18
21654216,846,158,162
135361344,408,904,367
6689634,266,303,83
73826784,887,96,867
114711036,527,582,374
12178350,558,873,25
501286500,900,779,715
44820312,696,71,907
11883736,566,58,362
58479834,361,551,294
15338700,195,114,690
432640,52,80,104
1855980,982,70,27
403050382,749,833,646
158596800,200,893,888
534709920,632,956,885
150770772,967,639,244
35822592,736,156,312
349368390,705,798,621
42014700,513,252,325
77802606,414,399,471
54969864,888,103,601
382435536,943,852,476
16548840,693,30,796
474563840,772,680,904
412489246,962,823,521
23259600,284,546,150
4276464,82,246,212
43619040,439,288,345
59146390,835,331,214
590567392,824,769,932
33232680,526,540,117
78546303,121,747,869
65515065,917,433,165
91121121,291,651,481
185554110,937,966,205
12982140,58,829,270
57120000,595,960,100
10908625,875,137,91
6841998,123,219,254
48432384,528,312,294
81274320,216,382,985
399506611,707,709,797
68298650,175,854,457
79187136,886,304,294
92492988,487,238,798
374373760,736,580,877
60370310,815,407,182
12981184,424,86,356
40110125,341,125,941
29061384,341,636,134
35625900,745,797,60
166420320,344,660,733
449193888,839,572,936
8710040,226,82,470
370361712,961,592,651
204079000,475,934,460
946000,55,400,43
46806066,402,761,153
63489792,361,768,229
51746904,87,751,792
234705366,969,474,511
140640998,529,614,433
46697742,221,602,351
143251920,661,602,360
25740000,715,125,288
55842480,432,251,515
208671056,719,748,388
80196012,234,491,698
114197248,758,856,176
89622288,222,504,801
11993280,961,416,30
44540496,198,618,364
483873975,629,789,975
368963532,678,882,617
431296800,961,510,880
364530105,703,621,835
531991200,680,885,884
6110986,49,982,127
18812880,348,212,255
48265686,174,833,333
13723420,85,892,181
293820340,892,583,565
89332672,227,572,688
48209840,460,532,197
26591862,902,93,317
165896640,630,416,633
6861633,829,89,93
238661640,420,619,918
46273334,911,466,109
282203136,944,432,692
1394442,119,378,31
2944620,190,82,189
86181888,768,169,664
28091140,140,407,493
3801096,13,524,558
370999062,921,973,414
27591520,80,514,671
180342540,441,805,508
50655808,557,784,116
384648750,870,655,675
141026240,860,296,554
2518110,571,294,15
21000672,924,24,947
108889176,158,759,908
67192891,697,149,647
2878788,339,22,386
173533360,242,985,728
15585594,393,502,79
81928704,286,768,373
229251204,882,338,769
92094900,906,475,214
69304320,960,752,96
8746650,775,27,418
336970240,460,944,776
63895104,212,936,322
47426736,119,912,437
238633920,623,576,665
74801232,243,636,484
467904360,869,840,641
284404934,803,374,947
527357952,768,918,748
32018536,242,341,388
82243840,137,896,670
55036800,780,98,720
48455852,262,314,589
97562400,944,318,325
65525348,586,343,326
237893170,853,835,334
415576,362,4,287
173680000,835,208,1000
7334600,91,248,325
507702285,905,751,747
15454456,37,872,479
255639150,491,801,650
72192,188,8,48
2582160,56,145,318
323076798,942,547,627
65167188,86,969,782
396780544,782,512,991
2123496,339,108,58
17771376,233,908,84
185861000,725,377,680
24231375,153,875,181
45140130,137,523,630
100837164,331,479,636
265701628,457,761,764
48838725,849,177,325
291654720,888,714,460
335412000,700,660,726
129762676,761,907,188
71485986,374,377,507
172842608,713,436,556
307741380,538,829,690
383485440,736,780,668
80093542,134,659,907
231928000,500,547,848
162477720,790,348,591
143527068,723,466,426
17766216,234,76,999
171240272,712,838,287
1236790,10,367,337
29092338,731,66,603
34629120,384,501,180
15904350,154,459,225
23218272,396,168,349
2454552,24,219,467
32805990,215,882,173
9288243,27,463,743
444573360,880,693,729
25992816,116,426,526
209097504,539,449,864
2163840,14,480,322
64081116,242,282,939
4838508,54,142,631
356498960,670,908,586
55957356,754,266,279
35815311,471,213,357
328043480,460,851,838
86856315,663,197,665
277682688,954,384,758
211225320,324,930,701
56235060,285,609,324
320998608,882,679,536
42481432,706,614,98
22911616,196,562,208
341978868,861,748,531
362361400,830,526,830
2610608,44,326,182
41002038,627,173,378
14886900,850,973,18
52823420,85,646,962
46141425,543,309,275
139515993,431,631,513
18601935,555,277,121
59547600,225,952,278
6066144,238,108,236
102231780,276,557,665
31390866,823,326,117
21693672,98,516,429
100626680,259,883,440
25083144,261,586,164
4285360,274,136,115
113274876,353,374,858
117687090,391,395,762
123359200,569,400,542
24415232,128,226,844
297308950,445,710,941
178409160,552,743,435
21493730,46,565,827
43880025,415,795,133
490086480,843,676,860
352498944,931,928,408
372549072,761,658,744
237613230,747,690,461
281255724,813,908,381
115777440,795,296,492
896172,34,573,46
84250320,470,231,776
444654230,755,757,778
44108610,214,453,455
177224112,471,432,871
19357611,221,129,679
232660800,535,906,480
84960128,352,727,332
222879712,628,872,407
128562075,969,725,183
168938109,267,687,921
244103948,946,317,814
11530050,553,25,834
38343040,640,331,181
199047420,715,684,407
2216214,21,902,117
22800910,178,935,137
73782720,792,340,274
185535168,287,672,962
191198514,642,739,403
83741850,279,725,414
2793304,437,8,799
123666300,878,939,150
21019635,885,39,609
147275128,689,347,616
27917906,851,349,94
156088200,790,444,445
6241880,86,191,380
134589388,164,893,919
146781180,754,309,630
1626240,121,20,672
641784,78,17,484
17701632,591,832,36
140370408,213,972,678
1677597,593,41,69
38962242,603,178,363
51437580,211,255,956
8508942,782,351,31
76900257,609,859,147
95100115,233,905,451
251673664,919,704,389
51285780,909,868,65
87965724,444,341,581
2092350,13,435,370
164679669,379,627,693
153083580,780,403,487
120213126,922,439,297
45065328,274,168,979
145889316,738,282,701
180476280,293,870,708
60116526,499,873,138
50442750,265,705,270
18024552,147,524,234
379036800,615,640,963
102469530,905,167,678
85750400,211,508,800
66368520,626,285,372
90514200,937,690,140
26175864,58,572,789
568650040,740,917,838
522895850,773,815,830
66640266,198,651,517
183669360,872,826,255
4518354,249,43,422
318252825,495,863,745
1295504,344,538,7
446269824,688,693,936
660462992,787,944,889
61424210,211,430,677
4590729,99,533,87
133989070,355,578,653
137876904,198,841,828
12307680,666,308,60
65405970,197,651,510
2089458,441,206,23
271891710,423,646,995
30744976,218,578,244
62909964,229,468,587
92554280,541,728,235
100513728,514,288,679
20082720,973,240,86
2496,3,832,1
144554128,337,646,664
453431450,995,458,995
8707776,62,627,224
8438976,273,56,552
111367872,729,616,248
177623552,496,608,589
42175182,334,859,147
125349510,286,915,479
13307840,910,457,32
122221440,643,192,990
56577690,135,597,702
52729300,188,325,863
23987340,765,234,134
65657464,937,152,461
274188240,786,459,760
4707892,28,607,277
14113440,486,120,242
113064900,547,318,650
76557509,511,643,233
53657644,103,799,652
63555002,421,574,263
1802720,19,160,593
39578448,246,476,338
174626790,533,815,402
278276487,983,591,479
10619292,118,106,849
63903136,374,724,236
401361237,853,999,471
231036904,886,938,278
94947468,231,487,844
13630752,106,282,456
889585720,904,989,995
25718896,829,112,277
12504375,171,117,625
30005640,126,252,945
160898654,302,581,917
185927040,480,676,573
252792540,793,385,828
39693750,625,870,73
60204375,417,275,525
148540392,458,468,693
134274348,468,639,449
61409520,114,804,670
149684472,712,213,987
1797050,25,283,254
11655000,630,740,25
76457340,291,870,302
109140342,307,386,921
79263360,880,648,139
280904400,852,942,350
2601230,10,967,269
179816236,463,604,643
193910976,782,984,252
256133129,511,851,589
77527482,379,206,993
500649688,902,922,602
7636860,171,70,638
168160684,947,862,206
61151720,595,116,886
200402424,738,684,397
205143708,413,583,852
68602820,830,187,442
226399404,539,986,426
3149250,323,30,325
181222272,693,908,288
20358520,364,238,235
17435187,417,77,543
81633101,631,209,619
61652880,730,621,136
142698520,932,305,502
53102952,504,509,207
30499283,59,599,863
1694286,22,387,199
358341984,791,968,468
164898964,842,541,362
130507520,496,880,299
7141872,779,12,764
41888651,623,71,947
64630409,619,263,397
232509,291,1,799
25460352,212,139,864
43343937,117,413,897
37870456,104,449,811
67999528,181,604,622
38446386,341,817,138
662023700,860,911,845
110491992,351,722,436
153318750,325,629,750
28807092,738,58,673
161404460,476,929,365
83870010,573,510,287
250758125,953,625,421
39225600,288,150,908
148761312,259,579,992
175249350,618,475,597
9938808,979,72,141
76590814,569,214,629
60606246,193,526,597
122628870,455,414,651
4151466,66,87,723
98609280,336,506,580
15535042,106,233,629
221247480,466,579,820
6673128,308,69,314
250732570,869,671,430
201806955,317,987,645
255569952,407,633,992
87300990,865,162,623
51095880,506,204,495
62370464,988,104,607
183474550,365,602,835
14677443,969,297,51
158193020,818,415,466
48629100,740,195,337
19502625,397,375,131
4124432,632,251,26
33196688,452,301,244
4257900,747,76,75
72160064,74,992,983
16099200,585,43,640
15705360,80,661,297
243137304,501,584,831
73979136,278,504,528
39137588,314,307,406
262604040,303,922,940
476387648,542,908,968
144160156,587,358,686
166086180,390,802,531
358661816,713,554,908
150626448,552,438,623
50311800,990,330,154
396433404,646,662,927
1084020,35,174,178
99300000,200,500,993
81123966,939,374,231
7652691,279,223,123
53374230,441,494,245
43063560,212,555,366
35102760,786,385,116
39538260,531,204,365
37389720,713,456,115
35734329,339,857,123
279151344,912,397,771
205597392,847,389,624
354020625,945,375,999
3108960,254,80,153
161930112,732,248,892
26599560,195,472,289
385156490,695,802,691
20737548,607,156,219
13749740,67,620,331
21447272,518,941,44
71416345,751,133,715
65770951,817,223,361
1589280,924,430,4
230720600,341,796,850
2615680,32,244,335
19456140,410,719,66
47803536,293,206,792
12952980,415,918,34
172794090,658,861,305
96139,1,757,127
63069726,943,71,942
130212292,529,826,298
10299520,70,352,418
337644000,339,996,1000
27537000,300,274,335
45581076,76,687,873
200951292,998,907,222
30140928,384,633,124
18491473,169,319,343
189167985,345,579,947
41263420,935,68,649
4088898,579,107,66
281288700,756,451,825
126948000,500,852,298
220216260,445,759,652
196755678,798,413,597
175185870,215,834,977
84076278,327,377,682
203306836,619,523,628
720766195,757,997,955
96581232,506,964,198
2846844,252,79,143
44435328,813,896,61
163732500,625,383,684
205934256,954,892,242
68628040,487,271,520
131795136,671,744,264
478444252,572,887,943
83285588,137,722,842
5461568,334,56,292
79570384,103,911,848
88256520,391,228,990
328077290,974,667,505
119689850,343,997,350
15812727,141,259,433
49796740,140,427,833
91658604,262,586,597
302082583,517,617,947
4627748,263,332,53
198379818,843,546,431
53824680,105,689,744
133851168,167,828,968
8868951,39,343,663
158738640,920,193,894
527979600,775,747,912
56419812,789,101,708
8232520,755,188,58
46189320,111,808,515
124758144,764,324,504
7082235,145,201,243
136377543,933,467,313
335148030,549,855,714
134219904,668,736,273
2698410,37,110,663
30506262,241,578,219
293092096,776,814,464
105624090,849,435,286
21274848,224,173,549
11305000,475,952,25
104160572,422,739,334
12473280,288,122,355
180377925,845,665,321
225127880,790,764,373
5872218,193,66,461
7715994,561,26,529
62038449,603,199,517
211251293,869,859,283
85983768,648,767,173
366129088,874,689,608
6177936,34,904,201
489498900,844,925,627
193546240,820,256,922
